orgao_orcamentario,ano,dotacoes,valores
Conselho Nacional de Justiça,2021,dotacao_atual,0.28
Conselho Nacional de Justiça,2021,empenhado,0.28
Conselho Nacional de Justiça,2021,liquidado,0.27
Conselho Nacional de Justiça,2021,pago,0.27
Conselho Nacional de Justiça,2022,projeto_de_lei,0.23
Conselho Nacional de Justiça,2022,dotacao_inicial,0.23
Conselho Nacional de Justiça,2022,dotacao_atual,0.23
Conselho Nacional de Justiça,2022,empenhado,0.22
Conselho Nacional de Justiça,2022,liquidado,0.21
Conselho Nacional de Justiça,2022,pago,0.21
Conselho Nacional de Justiça,2023,projeto_de_lei,0.26
Conselho Nacional de Justiça,2023,dotacao_inicial,0.26
Conselho Nacional de Justiça,2023,dotacao_atual,0.26
Conselho Nacional de Justiça,2023,empenhado,0.18
Conselho Nacional de Justiça,2023,liquidado,0.05
Conselho Nacional de Justiça,2023,pago,0.05
Conselho Nacional do Ministério Público,2018,projeto_de_lei,0.09
Conselho Nacional do Ministério Público,2018,dotacao_inicial,0.09
Conselho Nacional do Ministério Público,2018,dotacao_atual,0.09
Conselho Nacional do Ministério Público,2018,empenhado,0.08
Conselho Nacional do Ministério Público,2018,liquidado,0.08
Conselho Nacional do Ministério Público,2018,pago,0.08
Conselho Nacional do Ministério Público,2019,projeto_de_lei,0.1
Conselho Nacional do Ministério Público,2019,dotacao_inicial,0.1
Conselho Nacional do Ministério Público,2019,dotacao_atual,0.1
Conselho Nacional do Ministério Público,2019,empenhado,0.09
Conselho Nacional do Ministério Público,2019,liquidado,0.09
Conselho Nacional do Ministério Público,2019,pago,0.09
Conselho Nacional do Ministério Público,2020,projeto_de_lei,0.09
Conselho Nacional do Ministério Público,2020,dotacao_inicial,0.09
Conselho Nacional do Ministério Público,2020,dotacao_atual,0.09
Conselho Nacional do Ministério Público,2020,empenhado,0.09
Conselho Nacional do Ministério Público,2020,liquidado,0.09
Conselho Nacional do Ministério Público,2020,pago,0.09
Conselho Nacional do Ministério Público,2021,projeto_de_lei,0.09
Conselho Nacional do Ministério Público,2021,dotacao_inicial,0.09
Conselho Nacional do Ministério Público,2021,dotacao_atual,0.09
Conselho Nacional do Ministério Público,2021,empenhado,0.09
Conselho Nacional do Ministério Público,2021,liquidado,0.09
Conselho Nacional do Ministério Público,2021,pago,0.09
Conselho Nacional do Ministério Público,2022,projeto_de_lei,0.1
Conselho Nacional do Ministério Público,2022,dotacao_inicial,0.1
Conselho Nacional do Ministério Público,2022,dotacao_atual,0.1
Conselho Nacional do Ministério Público,2022,empenhado,0.1
Conselho Nacional do Ministério Público,2022,liquidado,0.1
Conselho Nacional do Ministério Público,2022,pago,0.1
Conselho Nacional do Ministério Público,2023,projeto_de_lei,0.11
Conselho Nacional do Ministério Público,2023,dotacao_inicial,0.11
Conselho Nacional do Ministério Público,2023,dotacao_atual,0.11
Conselho Nacional do Ministério Público,2023,empenhado,0.09
Conselho Nacional do Ministério Público,2023,liquidado,0.02
Conselho Nacional do Ministério Público,2023,pago,0.02
Controladoria-Geral da União,2018,projeto_de_lei,1.04
Controladoria-Geral da União,2018,dotacao_inicial,1.03
Controladoria-Geral da União,2018,dotacao_atual,1.08
Controladoria-Geral da União,2018,empenhado,1.06
Controladoria-Geral da União,2018,liquidado,1.02
Controladoria-Geral da União,2018,pago,0.96
Controladoria-Geral da União,2019,projeto_de_lei,1.08
Controladoria-Geral da União,2019,dotacao_inicial,1.08
Controladoria-Geral da União,2019,dotacao_atual,1.1400000000000001
Controladoria-Geral da União,2019,empenhado,1.11
Controladoria-Geral da União,2019,liquidado,1.08
Controladoria-Geral da União,2019,pago,1
Controladoria-Geral da União,2020,projeto_de_lei,1.02
Controladoria-Geral da União,2020,dotacao_inicial,0.9800000000000001
Controladoria-Geral da União,2020,dotacao_atual,1.15
Controladoria-Geral da União,2020,empenhado,1.1400000000000001
Controladoria-Geral da União,2020,liquidado,1.1
Controladoria-Geral da União,2020,pago,1.04
Controladoria-Geral da União,2021,projeto_de_lei,0.54
Controladoria-Geral da União,2021,dotacao_inicial,0.53
Controladoria-Geral da União,2021,dotacao_atual,1.15
Controladoria-Geral da União,2021,empenhado,1.15
Controladoria-Geral da União,2021,liquidado,1.12
Controladoria-Geral da União,2021,pago,1.04
Controladoria-Geral da União,2022,projeto_de_lei,1.18
Controladoria-Geral da União,2022,dotacao_inicial,1.1600000000000001
Controladoria-Geral da União,2022,dotacao_atual,1.22
Controladoria-Geral da União,2022,empenhado,1.22
Controladoria-Geral da União,2022,liquidado,1.17
Controladoria-Geral da União,2022,pago,1.1
Controladoria-Geral da União,2023,projeto_de_lei,1.29
Controladoria-Geral da União,2023,dotacao_inicial,1.29
Controladoria-Geral da União,2023,dotacao_atual,1.29
Controladoria-Geral da União,2023,empenhado,1.1600000000000001
Controladoria-Geral da União,2023,liquidado,0.19
Controladoria-Geral da União,2023,pago,0.19
Defensoria Pública da União,2018,projeto_de_lei,0.61
Defensoria Pública da União,2018,dotacao_inicial,0.61
Defensoria Pública da União,2018,dotacao_atual,0.6
Defensoria Pública da União,2018,empenhado,0.6
Defensoria Pública da União,2018,liquidado,0.55
Defensoria Pública da União,2018,pago,0.54
Defensoria Pública da União,2019,projeto_de_lei,0.63
Defensoria Pública da União,2019,dotacao_inicial,0.63
Defensoria Pública da União,2019,dotacao_atual,0.62
Defensoria Pública da União,2019,empenhado,0.59
Defensoria Pública da União,2019,liquidado,0.55
Defensoria Pública da União,2019,pago,0.53
Defensoria Pública da União,2020,projeto_de_lei,0.5900000000000001
Defensoria Pública da União,2020,dotacao_inicial,0.5900000000000001
Defensoria Pública da União,2020,dotacao_atual,0.59
Defensoria Pública da União,2020,empenhado,0.59
Defensoria Pública da União,2020,liquidado,0.53
Defensoria Pública da União,2020,pago,0.51
Defensoria Pública da União,2021,projeto_de_lei,0.61
Defensoria Pública da União,2021,dotacao_inicial,0.61
Defensoria Pública da União,2021,dotacao_atual,0.61
Defensoria Pública da União,2021,empenhado,0.6
Defensoria Pública da União,2021,liquidado,0.52
Defensoria Pública da União,2021,pago,0.5
Defensoria Pública da União,2022,projeto_de_lei,0.67
Defensoria Pública da União,2022,dotacao_inicial,0.6100000000000001
Defensoria Pública da União,2022,dotacao_atual,0.67
Defensoria Pública da União,2022,empenhado,0.66
Defensoria Pública da União,2022,liquidado,0.5700000000000001
Defensoria Pública da União,2022,pago,0.54
Defensoria Pública da União,2023,projeto_de_lei,0.75
Defensoria Pública da União,2023,dotacao_inicial,0.75
Defensoria Pública da União,2023,dotacao_atual,0.75
Defensoria Pública da União,2023,empenhado,0.64
Defensoria Pública da União,2023,liquidado,0.1
Defensoria Pública da União,2023,pago,0.1
Dívida Pública Federal,2018,projeto_de_lei,1776.31
Dívida Pública Federal,2018,dotacao_inicial,1776.31
Dívida Pública Federal,2018,dotacao_atual,1776.11
Dívida Pública Federal,2018,empenhado,1063.83
Dívida Pública Federal,2018,liquidado,1063.83
Dívida Pública Federal,2018,pago,1063.82
Dívida Pública Federal,2019,projeto_de_lei,1422.15
Dívida Pública Federal,2019,dotacao_inicial,1422.15
Dívida Pública Federal,2019,dotacao_atual,1422.1
Dívida Pública Federal,2019,empenhado,1035.59
Dívida Pública Federal,2019,liquidado,1035.54
Dívida Pública Federal,2019,pago,1035.53
Dívida Pública Federal,2020,projeto_de_lei,1599.95
Dívida Pública Federal,2020,dotacao_inicial,1599.95
Dívida Pública Federal,2020,dotacao_atual,1599.44
Dívida Pública Federal,2020,empenhado,1380.28
Dívida Pública Federal,2020,liquidado,1379.09
Dívida Pública Federal,2020,pago,1379.08
Dívida Pública Federal,2021,projeto_de_lei,2232.5
Dívida Pública Federal,2021,dotacao_inicial,2232.5
Dívida Pública Federal,2021,dotacao_atual,2232.45
Dívida Pública Federal,2021,empenhado,1963.6
Dívida Pública Federal,2021,liquidado,1958.22
Dívida Pública Federal,2021,pago,1958.21
Dívida Pública Federal,2022,projeto_de_lei,2468.27
Dívida Pública Federal,2022,dotacao_inicial,2468.27
Dívida Pública Federal,2022,dotacao_atual,2468.27
Dívida Pública Federal,2022,empenhado,1883.87
Dívida Pública Federal,2022,liquidado,1877.61
Dívida Pública Federal,2022,pago,1877.61
Dívida Pública Federal,2023,projeto_de_lei,2556.22
Dívida Pública Federal,2023,dotacao_inicial,2556.22
Dívida Pública Federal,2023,dotacao_atual,2556.22
Dívida Pública Federal,2023,empenhado,791.27
Dívida Pública Federal,2023,liquidado,704.73
Dívida Pública Federal,2023,pago,704.73
Encargos Financeiros da União,2018,projeto_de_lei,22.479999999999997
Encargos Financeiros da União,2018,dotacao_inicial,22.479999999999997
Encargos Financeiros da União,2018,dotacao_atual,24.51
Encargos Financeiros da União,2018,empenhado,19.240000000000002
Encargos Financeiros da União,2018,liquidado,19.080000000000002
Encargos Financeiros da União,2018,pago,19.080000000000002
Encargos Financeiros da União,2019,projeto_de_lei,18.39
Encargos Financeiros da União,2019,dotacao_inicial,18.68
Encargos Financeiros da União,2019,dotacao_atual,16.95
Encargos Financeiros da União,2019,empenhado,16.01
Encargos Financeiros da União,2019,liquidado,15.83
Encargos Financeiros da União,2019,pago,15.83
Encargos Financeiros da União,2020,projeto_de_lei,2.55
Encargos Financeiros da União,2020,dotacao_inicial,2.55
Encargos Financeiros da União,2020,dotacao_atual,24.33
Encargos Financeiros da União,2020,empenhado,23.69
Encargos Financeiros da União,2020,liquidado,23.44
Encargos Financeiros da União,2020,pago,23.37
Encargos Financeiros da União,2021,projeto_de_lei,3.94
Encargos Financeiros da União,2021,dotacao_inicial,3.94
Encargos Financeiros da União,2021,dotacao_atual,22.27
Encargos Financeiros da União,2021,empenhado,21.34
Encargos Financeiros da União,2021,liquidado,20.94
Encargos Financeiros da União,2021,pago,20.93
Encargos Financeiros da União,2022,projeto_de_lei,50.44
Encargos Financeiros da União,2022,dotacao_inicial,30.54
Encargos Financeiros da União,2022,dotacao_atual,27.95
Encargos Financeiros da União,2022,empenhado,26.51
Encargos Financeiros da União,2022,liquidado,26.28
Encargos Financeiros da União,2022,pago,26.28
Encargos Financeiros da União,2023,projeto_de_lei,83.31
Encargos Financeiros da União,2023,dotacao_inicial,85.3
Encargos Financeiros da União,2023,dotacao_atual,85.02
Encargos Financeiros da União,2023,empenhado,4.06
Encargos Financeiros da União,2023,liquidado,1.9
Encargos Financeiros da União,2023,pago,1.9
Fundo Constitucional do Distrito Federal,2018,projeto_de_lei,13.7
Fundo Constitucional do Distrito Federal,2018,dotacao_inicial,13.7
Fundo Constitucional do Distrito Federal,2018,dotacao_atual,13.69
Fundo Constitucional do Distrito Federal,2018,empenhado,13.69
Fundo Constitucional do Distrito Federal,2018,liquidado,13.46
Fundo Constitucional do Distrito Federal,2018,pago,13.44
Fundo Constitucional do Distrito Federal,2019,projeto_de_lei,14.3
Fundo Constitucional do Distrito Federal,2019,dotacao_inicial,14.3
Fundo Constitucional do Distrito Federal,2019,dotacao_atual,14.3
Fundo Constitucional do Distrito Federal,2019,empenhado,14.3
Fundo Constitucional do Distrito Federal,2019,liquidado,14.08
Fundo Constitucional do Distrito Federal,2019,pago,14.01
Fundo Constitucional do Distrito Federal,2020,projeto_de_lei,15.74
Fundo Constitucional do Distrito Federal,2020,dotacao_inicial,15.74
Fundo Constitucional do Distrito Federal,2020,dotacao_atual,15.690000000000001
Fundo Constitucional do Distrito Federal,2020,empenhado,15.690000000000001
Fundo Constitucional do Distrito Federal,2020,liquidado,15.5
Fundo Constitucional do Distrito Federal,2020,pago,15.219999999999999
Fundo Constitucional do Distrito Federal,2021,projeto_de_lei,15.850000000000001
Fundo Constitucional do Distrito Federal,2021,dotacao_inicial,15.850000000000001
Fundo Constitucional do Distrito Federal,2021,dotacao_atual,15.86
Fundo Constitucional do Distrito Federal,2021,empenhado,15.86
Fundo Constitucional do Distrito Federal,2021,liquidado,15.59
Fundo Constitucional do Distrito Federal,2021,pago,15.26
Fundo Constitucional do Distrito Federal,2022,projeto_de_lei,16.279999999999998
Fundo Constitucional do Distrito Federal,2022,dotacao_inicial,16.279999999999998
Fundo Constitucional do Distrito Federal,2022,dotacao_atual,16.28
Fundo Constitucional do Distrito Federal,2022,empenhado,16.27
Fundo Constitucional do Distrito Federal,2022,liquidado,16.04
Fundo Constitucional do Distrito Federal,2022,pago,15.84
Fundo de Estabilidade do Seguro Rural,2018,projeto_de_lei,0.32
Fundo de Estabilidade do Seguro Rural,2018,dotacao_inicial,0.32
Fundo de Estabilidade do Seguro Rural,2018,dotacao_atual,0.32
Fundo de Estabilidade do Seguro Rural,2018,empenhado,0.04
Fundo de Estabilidade do Seguro Rural,2018,liquidado,0.04
Fundo de Estabilidade do Seguro Rural,2018,pago,0.04
Fundo de Estabilidade do Seguro Rural,2019,projeto_de_lei,0.44999999999999996
Fundo de Estabilidade do Seguro Rural,2019,dotacao_inicial,0.44999999999999996
Fundo de Estabilidade do Seguro Rural,2019,dotacao_atual,0.44999999999999996
Fundo de Estabilidade do Seguro Rural,2019,empenhado,0.02
Fundo de Estabilidade do Seguro Rural,2019,liquidado,0.02
Fundo de Estabilidade do Seguro Rural,2019,pago,0.02
Fundo de Estabilidade do Seguro Rural,2020,projeto_de_lei,0.38
Fundo de Estabilidade do Seguro Rural,2020,dotacao_inicial,0.38
Fundo de Estabilidade do Seguro Rural,2020,dotacao_atual,0.38
Fundo de Estabilidade do Seguro Rural,2020,empenhado,0.02
Fundo de Estabilidade do Seguro Rural,2020,liquidado,0.02
Fundo de Estabilidade do Seguro Rural,2020,pago,0.01
Fundo de Estabilidade do Seguro Rural,2021,projeto_de_lei,0.34
Fundo de Estabilidade do Seguro Rural,2021,dotacao_inicial,0.37000000000000005
Fundo de Estabilidade do Seguro Rural,2021,dotacao_atual,0.38
Fundo de Estabilidade do Seguro Rural,2021,empenhado,0.04
Fundo de Estabilidade do Seguro Rural,2021,liquidado,0.04
Fundo de Estabilidade do Seguro Rural,2021,pago,0.04
Fundo de Estabilidade do Seguro Rural,2022,projeto_de_lei,0.36000000000000004
Fundo de Estabilidade do Seguro Rural,2022,dotacao_inicial,0.36000000000000004
Fundo de Estabilidade do Seguro Rural,2022,dotacao_atual,0.37000000000000005
Fundo de Estabilidade do Seguro Rural,2022,empenhado,0.03
Fundo de Estabilidade do Seguro Rural,2022,liquidado,0.03
Fundo de Estabilidade do Seguro Rural,2022,pago,0.02
Fundo de Garantia à Exportação,2018,projeto_de_lei,2.44
Fundo de Garantia à Exportação,2018,dotacao_inicial,2.44
Fundo de Garantia à Exportação,2018,dotacao_atual,4.33
Fundo de Garantia à Exportação,2018,empenhado,2.0199999999999996
Fundo de Garantia à Exportação,2018,liquidado,1.37
Fundo de Garantia à Exportação,2018,pago,1.37
Fundo de Garantia à Exportação,2019,projeto_de_lei,4.24
Fundo de Garantia à Exportação,2019,dotacao_inicial,4.24
Fundo de Garantia à Exportação,2019,dotacao_atual,4.48
Fundo de Garantia à Exportação,2019,empenhado,1.57
Fundo de Garantia à Exportação,2019,liquidado,1.19
Fundo de Garantia à Exportação,2019,pago,1.19
Fundo de Garantia à Exportação,2020,projeto_de_lei,2.15
Fundo de Garantia à Exportação,2020,dotacao_inicial,2.15
Fundo de Garantia à Exportação,2020,dotacao_atual,2.1399999999999997
Fundo de Garantia à Exportação,2020,empenhado,1.34
Fundo de Garantia à Exportação,2020,liquidado,0.87
Fundo de Garantia à Exportação,2020,pago,0.87
Fundo de Garantia à Exportação,2021,projeto_de_lei,2.95
Fundo de Garantia à Exportação,2021,dotacao_inicial,2.95
Fundo de Garantia à Exportação,2021,dotacao_atual,3.2800000000000002
Fundo de Garantia à Exportação,2021,empenhado,1.28
Fundo de Garantia à Exportação,2021,liquidado,0.85
Fundo de Garantia à Exportação,2021,pago,0.85
Fundo de Garantia à Exportação,2022,projeto_de_lei,14.24
Fundo de Garantia à Exportação,2022,dotacao_inicial,14.24
Fundo de Garantia à Exportação,2022,dotacao_atual,14.280000000000001
Fundo de Garantia à Exportação,2022,empenhado,1.15
Fundo de Garantia à Exportação,2022,liquidado,0.81
Fundo de Garantia à Exportação,2022,pago,0.81
Fundo Especial de Financiamento de Campanhas,2018,projeto_de_lei,0
Fundo Especial de Financiamento de Campanhas,2018,dotacao_inicial,1.72
Fundo Especial de Financiamento de Campanhas,2018,dotacao_atual,1.72
Fundo Especial de Financiamento de Campanhas,2018,empenhado,1.72
Fundo Especial de Financiamento de Campanhas,2018,liquidado,1.72
Fundo Especial de Financiamento de Campanhas,2018,pago,1.72
Fundo Especial de Financiamento de Campanhas,2020,projeto_de_lei,0.77
Fundo Especial de Financiamento de Campanhas,2020,dotacao_inicial,2.03
Fundo Especial de Financiamento de Campanhas,2020,dotacao_atual,2.03
Fundo Especial de Financiamento de Campanhas,2020,empenhado,2.03
